id	createDate	discussion_id	creator_id
4867	1268582572311	1169	11179
4868	1268582709161	1169	11179
4869	1268605320103	1168	496
4871	1268615915210	1169	12274
4872	1268621291139	1168	10829
4873	1268621394584	1169	10829
4874	1268626713636	1061	12374
4875	1268626716474	1061	12374
4876	1268635006707	1170	2376
4877	1268640984032	1169	11179
4878	1268641105346	1169	11179
4879	1268642365347	1170	12253
4880	1268642753671	1170	12274
4881	1268644209716	1170	11991
4882	1268644608711	1171	11991
4883	1268646883311	1169	12347
4884	1268647034990	1170	12347
4885	1268647259950	1169	11179
4886	1268671136516	1061	2603
4887	1268679458457	1168	92
4888	1268704612318	1169	12274
4889	1268704772655	1169	12274
4890	1268719649742	1170	2376
4891	1268720920718	1172	12274
4892	1268741098376	1142	2376
4893	1268747037152	1142	3493
4894	1268748984174	1168	3193
4895	1268749407848	1167	350
4896	1268756653451	1142	12040
4897	1268759124517	1173	12081
4898	1268759804153	1173	6998
4899	1268766290830	1142	11293
4900	1268768763013	1174	11293
4901	1268775906085	1061	3866
4904	1268785553742	1168	11668
4905	1268785905717	1061	11668
4907	1268786173299	1142	11668
4910	1268801041858	1168	7538
4911	1268801269507	1167	7538
4912	1268806274549	1170	2376
4913	1268809842910	1142	2376
4914	1268811683588	1176	276
4916	1268816745870	1177	11179
4917	1268818766143	1177	11179
4918	1268819130664	1170	2376
4919	1268819649053	1177	11179
4920	1268819822264	1142	11668
4921	1268820932126	1178	12304
4922	1268827527079	1178	11177
4923	1268830301514	1177	11179
4924	1268832287843	1167	1895
4925	1268832564238	1177	11179
4926	1268834580171	1177	12460
4927	1268839131569	1177	11179
4928	1268839206238	1177	11179
4929	1268841939316	1142	11668
4930	1268842270444	1179	11668
4931	1268844969074	1168	11668
4932	1268848036824	1168	7763
4933	1268848521117	1177	7763
4935	1268854286029	1168	3102
4936	1268855406893	1168	3193
4937	1268857706354	1179	11179
4938	1268858125342	1168	7538
4939	1268858726665	1168	7538
4940	1268862595930	1168	3193
4941	1268865104102	1178	12304
4942	1268866150629	1176	612
4943	1268866151153	1179	3488
4944	1268866190041	1176	612
4945	1268867898546	1179	11668
4946	1268869723622	1179	12551
4947	1268880152962	1179	11668
4948	1268880264071	1061	9792
4949	1268882128080	1179	8458
4950	1268888913553	1180	12274
4951	1268890641629	1180	12274
4952	1268893081101	1179	2376
4953	1268893747011	1170	2376
4954	1268893834560	1179	9456
4955	1268893857516	1179	12556
4956	1268902828272	621	12552
4957	1268903408297	1142	5192
4958	1268903825834	1181	5192
4959	1268912504433	1179	11668
4960	1268926479370	1179	12556
4961	1268929439830	1179	3488
4962	1268930383125	1182	3328
4963	1268930861937	1179	12556
4964	1268931021816	1182	3328
4965	1268931253076	1183	12709
4966	1268932166370	1179	11668
4967	1268934017626	1179	7945
4968	1268935029067	1179	12556
4969	1268938221396	1183	3970
4972	1268946601487	1142	12756
4973	1268946768401	1183	12756
4974	1268947764181	1184	3328
4975	1268949438240	621	12732
4976	1268952678383	621	12756
4977	1268961500955	1179	12732
4978	1268961966671	1185	12732
4979	1268962649360	1179	12556
4980	1268967257466	1179	92
4981	1268968506738	1186	3328
4982	1268969596609	1142	4788
4983	1268980299052	1170	2376
4984	1268980689795	1179	2376
4985	1268982385638	1170	12274
4986	1268990605339	1186	11834
4987	1268990670268	1186	11834
4988	1268991882784	1142	12813
4989	1268992270577	1186	2376
4990	1269000347412	1179	11668
4991	1269004248978	1142	11458
4993	1269008434957	1142	12552
4994	1269008801871	1142	12552
4995	1269012989263	1142	12564
4997	1269014158426	1188	586
4998	1269024112076	621	12552
4999	1269037760171	1179	2404
5000	1269041161005	621	2404
5001	1269049698788	621	6613
5003	1269061818878	1179	3488
5004	1269072874101	1179	2404
5005	1269075485368	1189	12205
5006	1269077040840	621	11453
5008	1269144745239	1190	12274
5009	1269145003279	1190	12274
5010	1269147154607	1190	2376
5011	1269160024758	1179	1265
5012	1269160909091	1168	1265
5013	1269161202052	1168	1265
5014	1269163668972	1142	11179
5015	1269163933137	1191	11179
5016	1269188801475	1190	3970
5017	1269189565541	1168	3970
5018	1269192907688	1179	12556
5019	1269193031116	621	4778
5020	1269204706459	1192	12852
5021	1269205820418	1192	7445
5022	1269206536055	1192	12852
5023	1269207288331	1193	12852
5024	1269207460818	1193	12852
5025	1269210085146	1190	12586
5026	1269210776459	1190	12586
5027	1269218775617	1179	11177
5028	1269223732443	1179	12886
5029	1269226245278	621	12552
5031	1269229911582	1193	3970
5032	1269230568853	1190	10829
5033	1269230741843	1190	12552
5036	1269230762995	1193	3970
5039	1269232731788	1194	3970
5040	1269232861238	1190	2376
5041	1269233129343	1192	12552
5042	1269233458956	1190	12552
5043	1269234453512	1195	5704
5044	1269235475074	1179	5704
5045	1269236886087	1168	12552
5046	1269237069869	1194	8458
5047	1269237284411	1192	8458
5048	1269238219442	1196	12552
5049	1269238503268	621	4778
5050	1269238798224	1196	12552
5052	1269241741381	1190	1366
5053	1269242516117	1196	2376
5054	1269242722336	1196	12552
5055	1269243417088	1190	2376
5056	1269243976188	1196	2376
5057	1269244540776	1196	2376
5058	1269244635026	1179	12552
5059	1269245147046	1196	12552
5060	1269245147786	1196	5704
5061	1269246405579	1192	3970
5062	1269251125378	1196	9942
5063	1269251892043	1192	9942
5064	1269253505697	1179	11668
5065	1269255013374	1190	12433
5066	1269255546554	1179	2404
5067	1269264148354	1179	11668
5068	1269269878854	1179	2404
5069	1269271168827	1179	11668
5070	1269271751081	1168	11668
5071	1269274933155	1197	3328
5073	1269275939510	1197	3328
5074	1269281604784	1195	5704
5075	1269281634337	1195	5704
5076	1269281682030	1195	5704
5077	1269281723014	1195	5704
5078	1269283173816	1197	3328
5079	1269283648807	1179	12551
5080	1269290298533	1190	3866
5081	1269290802853	1194	12621
5082	1269291122885	1192	12621
5083	1269293455665	805	7575
5084	1269294788090	1192	12852
5085	1269294925186	1179	3488
5086	1269296097445	1198	12852
5087	1269297851325	1198	12852
5088	1269297974441	1199	12852
5089	1269299697446	1179	11668
5090	1269301089541	1179	7124
5091	1269301663487	1179	7124
5093	1269302682831	1179	2404
5095	1269303937759	1179	2404
5096	1269306559762	1179	12274
5097	1269308726049	1197	12274
5098	1269308821930	1197	3328
5100	1269317780356	1196	12274
5101	1269319421310	1200	12628
5103	1269322236561	1192	12274
5104	1269325726358	1170	2376
5105	1269326249322	1200	2376
5106	1269326699664	1201	12911
5107	1269326792305	1196	2376
5108	1269327269784	1201	2376
5109	1269329458366	1198	2376
5110	1269330285808	1190	10051
5111	1269341539538	1202	11179
5112	1269345663831	1200	11668
5113	1269345869535	1202	11668
5115	1269350628307	1192	11568
5117	1269350843347	1190	11568
5120	1269361345401	1204	123
5121	1269364721305	1204	12556
5122	1269365559022	1204	9855
5123	1269366983328	1190	11177
5124	1269370696192	1205	12852
5125	1269371010460	1205	498
5127	1269378148437	1205	12852
5128	1269393304628	1206	12852
5129	1269393397529	1206	12852
5130	1269406007594	1206	3488
5133	1269411063950	1204	12564
5134	1269412543779	1170	2376
5135	1269414278145	1207	12852
5136	1269414684762	1207	12852
5137	1269415931877	1205	11132
5138	1269417198308	1208	12852
5139	1269418180768	1205	12852
5140	1269418909227	1205	12852
5141	1269419932603	1170	2376
5142	1269420706410	1199	3970
5143	1269422021777	1209	12911
5144	1269422325414	1209	2376
5145	1269422977896	1210	496
5146	1269423228583	1205	11132
5148	1269426742539	1211	2376
5149	1269427545571	1209	2376
5150	1269429265732	1212	10996
5151	1269429395144	1205	10996
5152	1269431664874	1212	9456
5153	1269433698374	1213	12732
5154	1269434445399	1205	11132
5155	1269435578416	1205	10996
5157	1269438224891	1215	13079
5162	1269438225897	1220	13079
5163	1269438388830	1221	13074
5164	1269439484113	1220	11668
5165	1269439560768	1221	11668
5166	1269443377089	1221	350
5167	1269443438554	1220	350
5168	1269447510732	1204	12826
5170	1269450599130	1222	13074
5171	1269454643246	1222	1895
5172	1269456362650	1222	92
5173	1269457614350	1222	13074
5174	1269457823822	1222	13074
5175	1269458915451	1222	92
5176	1269459216958	1212	48
5177	1269459617447	1209	13111
5178	1269459906147	1222	13074
5179	1269461875131	1209	13108
5180	1269472285969	1223	2927
5181	1269476147584	1204	12912
5182	1269478614791	1212	12732
5183	1269480774498	1209	12551
5184	1269481038460	1212	9942
5185	1269488717063	1223	12852
5186	1269488991798	1213	12852
5187	1269489353973	1224	12852
5188	1269489775188	1204	7670
5189	1269491574556	1205	3372
5191	1269495729723	1213	3488
5192	1269497547649	1212	12628
5193	1269499959541	1225	1962
5194	1269501667505	1213	12586
5195	1269502010426	1226	3970
5196	1269502011788	1227	3970
5197	1269502142997	1220	12586
5198	1269502790374	1226	11951
5199	1269504242886	1213	12852
5200	1269504440393	1228	12852
5201	1269504736536	1228	12852
5202	1269505546080	1228	2376
5203	1269506213085	1220	1962
5204	1269506433172	1228	1962
5205	1269506983199	1213	13079
5206	1269507090446	1224	13079
5207	1269507423130	1213	13079
5208	1269508179177	1213	11323
5209	1269508494414	1226	12911
5210	1269508645741	1213	2376
5212	1269509904380	1226	11323
5213	1269511998110	1225	12274
5214	1269513852748	1228	12911
5215	1269514447975	1225	1962
5216	1269516173375	1213	11668
5217	1269516253830	1228	10777
5218	1269516399722	1228	11898
5219	1269516714025	1223	11898
5220	1269516939832	1225	11898
5221	1269517197579	1213	11898
5222	1269518638757	1223	2376
5223	1269519540050	1229	5473
5224	1269521512918	1230	3088
5225	1269523595716	1230	5444
5226	1269524237889	1230	3088
5227	1269524439851	1213	3088
5228	1269524512039	1223	2376
5231	1269526760471	1223	11668
5232	1269526933302	1230	11668
5233	1269527112514	1220	11668
5234	1269527214373	1224	11668
5235	1269527318241	1224	11668
5236	1269527635845	1223	2927
5237	1269528550350	1230	3088
5238	1269530607326	1230	11668
5239	1269530685598	1223	11668
5240	1269531190664	1229	10051
5241	1269533795420	1220	11179
5242	1269535669604	1220	13172
5243	1269536395363	1220	11668
5244	1269536825483	1220	13172
5245	1269542899125	1229	1895
5246	1269545847888	1229	350
5247	1269546057245	1232	12852
5248	1269546623151	1233	11132
5249	1269547013007	1220	11177
5250	1269554834428	1225	3970
5251	1269556195011	1223	3970
5252	1269557435308	1220	13169
5253	1269558413680	1233	3970
5254	1269561182369	1233	13169
5255	1269564772762	1142	3054
5256	1269564999980	1228	12274
5257	1269565735069	1223	2927
5258	1269572390660	1223	12274
5259	1269576968202	1228	92
5260	1269578376554	1233	92
5261	1269579808470	1228	3488
5262	1269580788117	1233	12732
5263	1269581526390	1223	3970
5264	1269583044334	1233	13169
5266	1269583420546	1223	8458
5267	1269585621862	1223	2376
5268	1269587079655	1233	2376
5269	1269587553208	1233	13169
5270	1269588222839	1233	2376
5271	1269589779672	1233	13169
5273	1269599138453	1234	13172
5274	1269601830085	1235	3088
5275	1269603190424	1235	2376
5276	1269603872363	1234	9829
5277	1269605618200	1228	4967
5278	1269605619094	1228	4967
5279	1269606640836	1235	3088
5280	1269606827276	1235	2376
5281	1269611154055	1228	9834
5283	1269614859026	1225	48
5284	1269616020032	1220	7193
5285	1269616468021	1220	13172
5286	1269617215876	1228	3208
5287	1269622175548	1220	48
5288	1269625947276	1220	3054
5289	1269638515599	1228	12621
5290	1269644110603	1225	3970
5291	1269646013565	1236	3970
5292	1269657577451	1236	3054
5293	1269659542049	1237	5192
5294	1269662159197	1237	3970
5295	1269666958002	1220	13169
5296	1269671811737	1236	2376
5297	1269675745164	1236	7193
5298	1269692635102	1238	2376
5299	1269694295409	1238	2376
5300	1269697243111	1220	11179
5301	1269698544252	1220	13169
5303	1269709785357	1220	11179
5304	1269715665694	1236	3970
5305	1269737955375	1220	3970
5306	1269739526280	1228	496
5307	1269740190129	1210	496
5308	1269742303604	1210	3970
5309	1269753533081	1235	3970
5310	1269763146152	1210	12556
5311	1269769122281	1210	11179
5313	1269789373215	1238	11668
5314	1269789550361	1236	11668
5315	1269789843502	1220	11668
5316	1269791335718	1220	13169
5317	1269800788377	1220	3054
5318	1269810713822	1239	12852
5319	1269811116892	1239	3054
5320	1269812790666	1236	7193
5321	1269817845748	1240	12852
5322	1269817914822	1241	12852
5323	1269822041573	1228	12752
5324	1269825431156	1210	496
5325	1269839345245	990	3970
5326	1269843009753	990	12556
5327	1269843405184	990	6418
5328	1269846800709	1210	194
5329	1269847850512	990	6380
5330	1269847860934	990	6380
5331	1269849508177	1210	8883
5332	1269854066750	990	8458
5333	1269854719820	1228	1662
5334	1269854721221	1228	1662
5335	1269855001604	1210	8458
5336	1269858336220	1220	9864
5337	1269859425283	1220	13169
5339	1269861784298	1220	9942
5341	1269862753328	1220	13169
5342	1269863410730	1220	9151
5343	1269875345961	1238	1895
5344	1269876543221	990	11668
5345	1269876736624	1220	11668
5346	1269876823083	1236	11668
5347	1269888990054	1242	3488
5348	1269895332287	990	12580
5349	1269902519182	990	3697
5350	1269902634867	1210	12552
5351	1269904530603	1243	612
5352	1269909481335	990	12732
5353	1269910026264	1243	350
5354	1269910674196	1210	11568
5355	1269911325105	1243	612
5356	1269916026271	1244	12852
5357	1269921999388	1244	3054
5358	1269923700815	1244	12852
5359	1269929236880	1228	12911
5360	1269933431715	1244	2376
5361	1269933826240	1245	2376
5362	1269933954283	1245	2376
5363	1269934956854	1238	2376
5364	1269937851139	1226	3970
5365	1269938302979	1245	12852
5366	1269938337571	1244	8883
5367	1269938443703	1244	12852
5368	1269939144307	1244	2376
5369	1269939368494	1244	2376
5370	1269940417054	1244	569
5371	1269940684746	1244	12852
5372	1269941449942	1244	2376
5373	1269942876827	1246	12852
5374	1269943610527	1246	2376
5375	1269943809484	1226	3699
5376	1269944252835	1244	13401
5377	1269953099941	1230	2376
5378	1269958749309	1247	350
5379	1269959016255	1247	350
5381	1269959194049	1247	9942
5382	1269959670615	1247	2376
5383	1269959984191	1230	13079
5384	1269960080313	1247	9169
5385	1269960819931	1230	3088
5386	1269960920369	1230	12552
5387	1269961278097	1230	2376
5390	1269961667302	1230	2376
5393	1269965852045	1244	9942
5394	1269966597569	1230	10705
5395	1269966672725	1246	9942
5396	1269971478960	1230	3088
5397	1269973664463	1246	3970
5398	1269975042747	1248	13420
5399	1269975644141	1247	12852
5401	1269978398680	1247	1895
5402	1269978591897	1249	12732
5403	1269980354803	1246	48
5404	1269980720003	1250	12852
5405	1269981849579	1246	12852
5406	1269989902877	1251	12852
5407	1269990612038	1252	12852
5408	1269991295111	1252	612
5409	1269995939505	1253	12852
5410	1269999367158	1251	569
5411	1270001515159	1246	11898
5412	1270002654550	1252	12732
5413	1270009639735	1252	12556
5414	1270013400206	1251	12852
5415	1270015223359	1252	12552
5416	1270016605436	1252	2376
5417	1270017184688	1252	12552
5418	1270017270309	1230	2376
5420	1270025555299	1230	12552
5421	1270025820728	1230	2376
5422	1270028860345	1255	12852
5423	1270029043658	1256	3970
5424	1270030072537	1230	3088
5425	1270030565322	990	3970
5426	1270030731328	1252	12852
5427	1270031129170	1252	2376
5428	1270031554196	1230	2376
5429	1270034820864	1256	11897
5430	1270036069592	1230	6588
5431	1270036613787	990	6588
5432	1270036776557	1230	6588
5433	1270037896191	1230	3088
5434	1270038205526	1245	2376
5435	1270039718916	1230	6588
5436	1270039946831	1230	13449
5437	1270040347555	1252	13449
5438	1270040467012	1230	12826
5439	1270040476833	990	13449
5440	1270040936899	1252	2376
5441	1270042887136	1252	7882
5442	1270043017422	1246	2376
5443	1270043181766	1256	7882
5444	1270044709826	1256	3970
5450	1270044952471	1256	3970
5451	1270046064585	990	350
5452	1270046105541	990	350
5453	1270048204349	1246	350
5454	1270052629597	1230	12552
5455	1270061180180	1257	3
5456	1270088024510	1257	11488
5457	1270093368492	1258	11586
5458	1270094369702	1258	3488
5459	1270098774562	990	276
5460	1270104139593	1246	2376
5461	1270104816451	1230	2376
5462	1270117469840	1230	2376
5465	1270132061314	1220	13494
5468	1270135073884	1257	3
5469	1270137232283	1257	123
5470	1270137916719	1256	13407
5473	1270156377145	1260	13111
5474	1270172451020	1256	3970
5475	1270174637717	1256	9151
5476	1270174796740	1256	9151
5477	1270176238671	1256	3970
5478	1270179030886	1256	9151
5479	1270191482274	1261	2376
5480	1270193847478	1261	276
5481	1270193980861	1244	9942
5482	1270194561376	1261	2376
5483	1270194950618	1260	2376
5484	1270199557723	1260	2376
5485	1270205110322	1262	9151
5486	1270208158420	1245	2376
5487	1270208201965	1245	2376
5488	1270212229051	1245	2376
5489	1270222957621	1261	276
5490	1270230671689	1260	13111
5491	1270233250406	1260	350
5492	1270237655956	1263	8232
5493	1270280846391	1264	2376
5494	1270281050758	1260	2376
5495	1270307650900	1265	612
5496	1270308594664	1266	612
5498	1270347779674	1268	612
5500	1270356589479	1262	3970
5501	1270356728812	1263	3970
5502	1270384353457	1262	11177
5503	1270384445690	1263	227
5504	1270399990427	1269	612
5505	1270414939146	1263	8232
5506	1270450679515	1230	12552
5507	1270454621896	1262	12552
5508	1270479427616	1270	13700
5509	1270483175510	1270	13361
5510	1270485127271	990	13700
5511	1270486720740	1271	3328
5512	1270495347190	1270	9829
5513	1270496366538	1270	13700
5514	1270498956206	1270	9169
5515	1270501387443	1272	3328
5518	1270502018176	1272	9169
5519	1270502045230	1272	9169
5520	1270502767935	1272	3328
5521	1270503188022	1272	3328
5522	1270511359430	1272	276
5523	1270512907470	1272	9169
5524	1270517134473	1272	3328
5525	1270517695786	1272	3328
5526	1270518647802	1262	9151
5527	1270531220155	1273	11524
5528	1270534677291	1274	3970
5529	1270552385915	1274	11897
5530	1270558427912	990	3208
5531	1270558654575	1273	6508
5532	1270562573119	990	3493
5533	1270563771401	990	48
5534	1270564073540	990	350
5535	1270566538391	1275	3328
5537	1270566683727	1275	3328
5538	1270574057694	1275	498
5539	1270574885080	1275	3328
5541	1270583692799	1274	3970
5542	1270583971328	1275	3970
5543	1270586819305	1274	11897
5544	1270586922644	1275	3328
5545	1270596375228	1274	3970
5546	1270605213640	1275	496
5547	1270608492765	1275	3328
5548	1270619636980	1273	9942
5549	1270625279890	1275	2376
5551	1270631446260	1230	2376
5552	1270631487286	1230	2376
5553	1270631592958	1230	2376
5555	1270642169711	1275	6508
5557	1270656484555	1230	11179
5558	1270663586112	1278	13428
5559	1270665529797	1278	13428
5560	1270666123192	1279	7575
5561	1270671049643	1275	3328
5562	1270672552798	1278	13947
5563	1270673614890	990	3328
5566	1270688651985	1281	13700
5568	1270693967791	1279	350
5569	1270703699001	1282	11921
5570	1270724748842	1283	2376
5571	1270733029522	1284	2376
5572	1270733587722	1284	2376
5573	1270762989756	1285	13513
5574	1270763770294	1283	3488
5575	1270764531036	1285	13916
5576	1270778706439	1230	13998
5577	1270778901491	1230	13998
5578	1270792235334	1286	6962
5579	1270793200152	1286	13700
5580	1270794587307	1286	6962
5581	1270797471386	1286	2376
5583	1270798928655	1283	2376
5584	1270799878826	1283	2376
5585	1270802853949	1283	2376
5586	1270813817601	1283	4911
5587	1270815510941	1282	123
5588	1270822896102	1287	2376
5589	1270828945821	1286	14081
5590	1270839142531	1286	11177
5591	1270839828206	1286	11898
5592	1270882790057	1288	12852
5593	1270884283461	1286	2376
5594	1270885240211	1287	2376
5595	1270895620823	1289	11179
5596	1270978179569	1286	11179
5597	1270986449110	1290	12347
5598	1270988480378	1290	11179
5599	1270988560718	1274	11897
5600	1271002479992	1290	2726
5601	1271002502555	1290	2726
5602	1271006485277	1290	3970
5603	1271007091402	1274	3970
5604	1271007278727	1286	3970
5605	1271009096835	1289	3970
5606	1271017728032	1288	3209
5609	1271022639691	1293	498
5610	1271023760028	1288	12852
5611	1271025812588	1290	12274
5612	1271033633005	1290	13482
5613	1271053000494	1290	12347
5614	1271063140734	1294	8597
5615	1271065557464	1294	11921
5616	1271075944158	1290	9942
5617	1271084282890	1061	14166
5618	1271084292378	1061	14166
5619	1271134478094	1061	11921
5620	1271137384174	1290	12347
5621	1271144230675	1294	3
5622	1271175659050	1290	12583
5623	1271184634112	1061	13916
5624	1271197732412	1061	8873
5626	1271255002930	1286	14336
5627	1271255005103	1286	14336
5628	1271267495362	1294	10851
5629	1271284406196	1290	14269
5630	1271294369790	1295	14336
5631	1271304984634	1296	11179
5632	1271313767970	1297	14452
5633	1271314273198	1297	14336
5634	1271314460882	1296	2376
5635	1271317058441	1295	2376
5636	1271318519453	1295	14336
5637	1271319820415	1298	7193
5638	1271319931203	1295	2376
5639	1271323848828	1296	5000
5640	1271328487577	1297	14295
5641	1271330372107	1295	11921
5642	1271330970208	1295	2376
5643	1271333027452	1299	14452
5644	1271333046524	1295	14336
5645	1271333048242	1295	14336
5646	1271333498022	1300	14452
5647	1271333629719	1301	14452
5648	1271339051642	1290	5240
5649	1271339452519	1300	5000
5650	1271340369077	1302	30
5651	1271340764655	1303	5240
5652	1271341682682	1304	14599
5653	1271343849098	1303	48
5654	1271344198283	1303	5240
5657	1271344449718	1304	14558
5658	1271344501493	809	5240
5661	1271345273304	1300	5240
5662	1271346014454	1307	14600
5664	1271349143451	1308	14600
5665	1271352024259	1303	350
5666	1271368070057	1300	6671
5668	1271384422711	1309	14599
5669	1271388239191	1310	14295
5670	1271392562860	1310	11370
5671	1271399017562	1310	14295
5672	1271400931998	1310	14600
5673	1271403391867	1310	3508
5674	1271404267794	1300	13079
5675	1271404754941	1300	2376
5676	1271406769428	1311	14452
5677	1271409456221	1312	13919
5678	1271409941316	1313	3078
5679	1271411940353	1311	5000
5680	1271412075173	1311	5000
5681	1271412476507	1311	2376
5682	1271412507073	1311	2376
5683	1271417595542	1313	7193
5684	1271418063016	1307	7193
5685	1271418576870	1307	14452
5686	1271418732556	1307	14600
5687	1271419680585	1296	3078
5688	1271421625218	1313	14620
5689	1271422121115	1313	14828
5690	1271423003749	1313	5240
5691	1271423045721	1313	5240
5692	1271423874053	1296	11179
5693	1271423962950	1296	3078
5694	1271424062358	1296	2376
5695	1271424504435	1296	2376
5696	1271424540048	1296	2376
5697	1271424556713	1296	2376
5698	1271427012538	1313	350
5699	1271427569986	1313	3078
5700	1271427573538	1313	3078
5701	1271428633530	1314	14599
5702	1271428983637	1314	2376
5703	1271429196736	1314	14599
5704	1271433527734	1312	350
5706	1271435800577	1314	5291
5707	1271436286521	470	5240
5708	1271440176361	470	11586
5718	1271450237953	1324	14600
5719	1271451634623	1324	14377
5720	1271452218115	1324	14853
5721	1271453106727	1313	5240
5722	1271454263256	1313	5240
5723	1271454353553	1325	5240
5724	1271460995537	1290	7538
5725	1271488592953	1325	2376
5726	1271492366253	1324	4778
5727	1271504723234	1326	14600
5728	1271508882249	1325	14892
5729	1271509028380	1325	14892
5730	1271514645840	1327	3193
5731	1271518092990	1327	14402
5732	1271518424437	1327	14269
5733	1271519276480	1327	9864
5734	1271519577353	1290	9864
5735	1271527307100	1327	14892
5736	1271530305286	1290	12726
5737	1271540166748	1328	14600
5738	1271540496276	1328	14600
5739	1271540810129	1326	14892
5740	1271554991019	1325	14928
5741	1271555356329	1329	13482
5742	1271556703955	1328	13482
5743	1271574282191	1313	14828
5744	1271579213198	1328	9942
5745	1271584126736	1290	14941
5746	1271592810719	1330	569
5747	1271593569402	1330	5784
5748	1271595709878	1330	5240
5749	1271597246566	1330	14892
5750	1271598847230	1331	14892
5751	1271600484568	1332	14946
5752	1271602084928	1330	14403
5753	1271603454384	1327	3193
5754	1271603785849	1331	3193
5755	1271605462706	1331	9942
5756	1271609158551	1333	14915
5757	1271609701991	1329	14915
5758	1271610677581	1331	3193
5759	1271613619758	1330	5784
5760	1271614237021	1333	14928
5761	1271614497785	1333	14928
5762	1271616320449	1333	3626
5763	1271618248580	1333	14915
5765	1271627650045	1330	14620
5766	1271627665927	1335	14600
5767	1271627833519	1335	14892
5768	1271627962913	1335	14600
5769	1271628059646	1335	14600
5770	1271631010419	1336	14600
5771	1271634423163	1337	14915
5772	1271636479835	1337	3054
5773	1271638388576	1337	14915
5774	1271648636566	1330	5784
5775	1271651383804	1337	14322
5776	1271651933494	1330	12552
5777	1271653142897	1336	12552
5778	1271654166740	1337	3054
5779	1271654462360	1336	3054
5780	1271656857876	1338	14600
5782	1271658789178	1337	559
5783	1271659994498	1335	14600
5784	1271660825286	1340	14600
5785	1271664955222	1335	9151
5786	1271667410685	1341	14600
5787	1271667594785	1341	14600
5788	1271668290848	1342	14600
5789	1271668507307	1343	14600
5790	1271671937048	1341	5338
5791	1271677055709	910	5338
5793	1271683725174	910	350
5794	1271694372461	1343	14769
5795	1271694768432	1338	6671
5796	1271695235909	1338	14599
5797	1271696801885	1333	48
5798	1271700684203	1343	10386
5799	1271706515628	1333	428
5800	1271706841093	1333	14915
5801	1271707062048	1190	428
5802	1271707775705	1333	428
5803	1271708886582	1333	14915
5804	1271717494953	1344	612
5805	1271725770956	1333	13725
5806	1271727152057	1333	14915
5807	1271728862520	1333	13725
5808	1271729796337	1333	48
5809	1271730862100	1333	13725
5811	1271733680615	1290	14893
5813	1271735008486	1333	2376
5814	1271744387817	1346	3054
5815	1271745707610	1347	5849
5816	1271747766110	1347	8597
5817	1271748460195	1347	5849
5818	1271751403330	1346	5502
5819	1271752351646	1346	5502
5820	1271753496749	1346	9942
5821	1271753542986	1346	9942
5822	1271754666742	1346	13482
5823	1271760443187	1343	9942
5824	1271761363896	1346	13482
5825	1271762732825	1348	4438
5826	1271765241554	1346	14997
5827	1271765355049	1347	14997
5828	1271765489483	1290	14997
5829	1271772136018	1349	14599
5830	1271773997166	1350	4755
5831	1271775327488	1350	14600
5832	1271779203664	1351	14549
5833	1271779213324	1352	14549
5834	1271779889819	1350	11179
5835	1271782072821	1347	5849
5836	1271786668715	1352	14915
5838	1271788089532	1354	13662
5839	1271788625252	1343	4755
5840	1271789597785	1343	160
5844	1271827857020	300	10937
5845	1271828779681	1356	5192
5846	1271840606549	1357	6893
5847	1271842249681	1358	5502
5849	1271853391140	300	15141
5852	1271860832847	1360	14599
5854	1271866680982	1360	14915
5856	1271867626108	300	350
5859	1271870785982	1362	9169
5860	1271870804152	1362	9169
5861	1271872571407	1356	350
5862	1271875359204	1360	14599
5863	1271880102405	1290	15229
5865	1271882191573	1290	2660
5866	1271882216673	1290	2660
5867	1271882222418	1290	2660
5869	1271883280251	1290	5240
5870	1271884347798	1357	5240
5871	1271884769903	1363	5240
5872	1271884775865	1364	5240
5873	1271884798467	1357	14600
5874	1271884799450	1357	14600
5875	1271884962846	1365	5240
5876	1271885397975	1357	5240
5877	1271885419925	1365	48
5878	1271885592418	1365	5240
5880	1271885974810	1290	15242
5881	1271886559398	1366	612
5882	1271886889520	1366	5240
5883	1271894662379	1275	5240
5884	1271894984303	551	5240
5885	1271895795886	1367	5240
5886	1271900320435	551	276
5887	1271902668128	1368	14599
5889	1271906041165	551	6418
5890	1271908423756	551	5849
5891	1271908645028	551	160
5892	1271909096810	551	6418
5893	1271909545964	551	5849
5894	1271913725869	1368	13219
5895	1271914078131	1368	13219
5896	1271919905506	551	9942
5898	1271932140564	551	7193
5899	1271932356225	1370	15141
5902	1271932980105	1275	7193
5903	1271943258769	1370	7193
5904	1271947742103	1370	15141
5908	1271949610548	1372	14600
5909	1271950704411	1373	14600
5912	1271951500589	1373	14600
5913	1271952841105	1373	13698
5914	1271954695325	1370	15141
5915	1271954992700	1373	15141
5916	1271960567732	1374	14599
5917	1271965262065	1374	14915
5918	1271969223344	1375	14915
5919	1271970386814	1375	15314
5920	1271991472709	1376	9792
5921	1271992912496	1375	15141
5923	1272002179531	1378	9132
5924	1272007535990	1378	2376
5925	1272007729872	1378	2376
5926	1272010153586	1379	13482
5927	1272010180825	1380	13482
5928	1272012378941	1380	13482
5929	1272015000801	1381	2376
5930	1272017068939	1381	14600
5931	1272026473793	1375	14599
5932	1272026681682	1382	14599
5933	1272027376116	1381	15314
5934	1272028543034	1383	14599
5935	1272029506295	1383	2376
